ProductKey,OrderDateKey,DueDateKey,ShipDateKey,ResellerKey,EmployeeKey,SalesOrderNumber,SalesAmount
326,20211206,20211206,20211206,545,287,SO46337,419.4589
317,20211206,20211206,20211206,417,283,SO46338,874.794
262,20211206,20211206,20211206,417,283,SO46338,551.8146
330,20211206,20211206,20211206,417,283,SO46338,419.4589
272,20211206,20211206,20211206,417,283,SO46338,551.8146
223,20211206,20211206,20211206,417,283,SO46338,31.119
285,20211206,20211206,20211206,417,283,SO46338,357.1616
314,20211206,20211206,20211206,417,283,SO46338,2146.962
332,20211206,20211206,20211206,417,283,SO46338,838.9178
319,20211206,20211206,20211206,417,283,SO46338,5248.764
342,20211206,20211206,20211206,417,283,SO46338,1677.8356
220,20211206,20211206,20211206,417,283,SO46338,40.373
328,20211206,20211206,20211206,417,283,SO46338,1677.8356
232,20211206,20211206,20211206,417,283,SO46338,115.3616
316,20211206,20211206,20211206,417,283,SO46338,1749.588
315,20211206,20211206,20211206,417,283,SO46338,2624.382
215,20211206,20211206,20211206,417,283,SO46338,80.746
229,20211206,20211206,20211206,417,283,SO46338,57.6808
326,20211206,20211206,20211206,114,282,SO46339,838.9178
324,20211206,20211206,20211206,114,282,SO46339,838.9178
328,20211206,20211206,20211206,114,282,SO46339,838.9178
223,20211206,20211206,20211206,114,282,SO46339,20.746
232,20211206,20211206,20211206,114,282,SO46339,57.6808
322,20211206,20211206,20211206,114,282,SO46339,419.4589
326,20211206,20211206,20211206,580,283,SO46340,419.4589
223,20211206,20211206,20211206,580,283,SO46340,5.1865
342,20211206,20211206,20211206,580,283,SO46340,838.9178
319,20211206,20211206,20211206,580,283,SO46340,2624.382
322,20211206,20211206,20211206,93,283,SO46341,838.9178
235,20211206,20211206,20211206,93,283,SO46341,57.6808
232,20211206,20211206,20211206,93,283,SO46341,115.3616
285,20211206,20211206,20211206,93,283,SO46341,178.5808
319,20211206,20211206,20211206,93,283,SO46341,1749.588
326,20211206,20211206,20211206,93,283,SO46341,3355.6712
338,20211206,20211206,20211206,93,283,SO46341,838.9178
334,20211206,20211206,20211206,93,283,SO46341,419.4589
314,20211206,20211206,20211206,93,283,SO46341,4293.924
275,20211206,20211206,20211206,93,283,SO46341,1070.694
332,20211206,20211206,20211206,93,283,SO46341,1677.8356
315,20211206,20211206,20211206,93,283,SO46341,4373.97
317,20211206,20211206,20211206,93,283,SO46341,874.794
220,20211206,20211206,20211206,93,283,SO46341,121.119
316,20211206,20211206,20211206,93,283,SO46341,1749.588
264,20211206,20211206,20211206,93,283,SO46341,551.8146
330,20211206,20211206,20211206,93,283,SO46341,838.9178
310,20211206,20211206,20211206,93,283,SO46341,2146.962
229,20211206,20211206,20211206,93,283,SO46341,28.8404
223,20211206,20211206,20211206,93,283,SO46341,10.373
253,20211206,20211206,20211206,93,283,SO46341,357.1616
212,20211206,20211206,20211206,93,283,SO46341,20.1865
347,20211206,20211206,20211206,581,287,SO46342,1104.9968
292,20211206,20211206,20211206,581,287,SO46342,1637.40
344,20211206,20211206,20211206,581,287,SO46342,2762.4919
351,20211206,20211206,20211206,581,287,SO46342,2193.7435
296,20211206,20211206,20211206,581,287,SO46342,714.7043
304,20211206,20211206,20211206,581,287,SO46342,714.7043
349,20211206,20211206,20211206,581,287,SO46342,1645.3076
348,20211206,20211206,20211206,581,287,SO46342,1645.3076
345,20211206,20211206,20211206,581,287,SO46342,1657.4951
326,20211206,20211206,20211206,273,283,SO46343,419.4589
316,20211206,20211206,20211206,273,283,SO46343,2624.382
232,20211206,20211206,20211206,273,283,SO46343,86.5212
270,20211206,20211206,20211206,273,283,SO46343,183.9382
317,20211206,20211206,20211206,273,283,SO46343,874.794
340,20211206,20211206,20211206,273,283,SO46343,838.9178
262,20211206,20211206,20211206,273,283,SO46343,551.8146
320,20211206,20211206,20211206,273,283,SO46343,1677.8356
223,20211206,20211206,20211206,273,283,SO46343,15.5595
338,20211206,20211206,20211206,273,283,SO46343,419.4589
342,20211206,20211206,20211206,273,283,SO46343,838.9178
319,20211206,20211206,20211206,273,283,SO46343,874.794
310,20211206,20211206,20211206,273,283,SO46343,6440.886
220,20211206,20211206,20211206,273,283,SO46343,20.1865
313,20211206,20211206,20211206,273,283,SO46343,6440.886
275,20211206,20211206,20211206,273,283,SO46343,356.898
332,20211206,20211206,20211206,273,283,SO46343,838.9178
215,20211206,20211206,20211206,273,283,SO46343,60.5595
311,20211206,20211206,20211206,273,283,SO46343,2146.962
328,20211206,20211206,20211206,273,283,SO46343,838.9178
324,20211206,20211206,20211206,273,283,SO46343,419.4589
318,20211206,20211206,20211206,273,283,SO46343,874.794
334,20211206,20211206,20211206,273,283,SO46343,419.4589
336,20211206,20211206,20211206,273,283,SO46343,1258.3767
326,20211206,20211206,20211206,418,283,SO46344,1258.3767
328,20211206,20211206,20211206,418,283,SO46344,419.4589
314,20211206,20211206,20211206,418,283,SO46344,4293.924
229,20211206,20211206,20211206,418,283,SO46344,57.6808
315,20211206,20211206,20211206,418,283,SO46344,874.794
311,20211206,20211206,20211206,418,283,SO46344,6440.886
318,20211206,20211206,20211206,418,283,SO46344,874.794
319,20211206,20211206,20211206,418,283,SO46344,874.794
270,20211206,20211206,20211206,418,283,SO46344,367.8764
262,20211206,20211206,20211206,418,283,SO46344,183.9382
232,20211206,20211206,20211206,418,283,SO46344,28.8404
212,20211206,20211206,20211206,418,283,SO46344,20.1865
322,20211206,20211206,20211206,418,283,SO46344,1677.8356
334,20211206,20211206,20211206,418,283,SO46344,838.9178
317,20211206,20211206,20211206,418,283,SO46344,1749.588
330,20211206,20211206,20211206,418,283,SO46344,419.4589
336,20211206,20211206,20211206,418,283,SO46344,419.4589
332,20211206,20211206,20211206,418,283,SO46344,838.9178
312,20211206,20211206,20211206,418,283,SO46344,2146.962
235,20211206,20211206,20211206,418,283,SO46344,86.5212
223,20211206,20211206,20211206,418,283,SO46344,10.373
220,20211206,20211206,20211206,418,283,SO46344,60.5595
340,20211206,20211206,20211206,418,283,SO46344,419.4589
342,20211206,20211206,20211206,418,283,SO46344,838.9178
285,20211206,20211206,20211206,418,283,SO46344,535.7424
345,20211206,20211206,20211206,567,285,SO46345,2209.9935
307,20211206,20211206,20211206,567,285,SO46345,3612.9745
346,20211206,20211206,20211206,567,285,SO46345,1104.9968
344,20211206,20211206,20211206,567,285,SO46345,2209.9935
351,20211206,20211206,20211206,567,285,SO46345,1096.8718
218,20211206,20211206,20211206,567,285,SO46345,136.80
349,20211206,20211206,20211206,567,285,SO46345,2193.7435
292,20211206,20211206,20211206,567,285,SO46345,1637.40
347,20211206,20211206,20211206,567,285,SO46345,1657.4951
296,20211206,20211206,20211206,567,285,SO46345,714.7043
350,20211206,20211206,20211206,567,285,SO46345,1096.8718
232,20211206,20211206,20211206,180,281,SO46346,57.6808
349,20211206,20211206,20211206,180,281,SO46346,1096.8718
350,20211206,20211206,20211206,180,281,SO46346,548.4359
218,20211206,20211206,20211206,180,281,SO46346,34.20
345,20211206,20211206,20211206,180,281,SO46346,1657.4951
347,20211206,20211206,20211206,180,281,SO46346,2209.9935
223,20211206,20211206,20211206,180,281,SO46346,5.1865
344,20211206,20211206,20211206,180,281,SO46346,552.4984
351,20211206,20211206,20211206,180,281,SO46346,1096.8718
348,20211206,20211206,20211206,180,281,SO46346,548.4359
346,20211206,20211206,20211206,180,281,SO46346,1104.9968
264,20211206,20211206,20211206,473,287,SO46347,183.9382
253,20211206,20211206,20211206,473,287,SO46347,357.1616
340,20211206,20211206,20211206,473,287,SO46347,419.4589
272,20211206,20211206,20211206,473,287,SO46347,183.9382
218,20211206,20211206,20211206,293,287,SO46348,17.10
348,20211206,20211206,20211206,293,287,SO46348,4935.9229
293,20211206,20211206,20211206,293,287,SO46348,722.5949
351,20211206,20211206,20211206,293,287,SO46348,2742.1794
292,20211206,20211206,20211206,293,287,SO46348,1637.40
235,20211206,20211206,20211206,293,287,SO46348,28.8404
307,20211206,20211206,20211206,293,287,SO46348,2167.7847
215,20211206,20211206,20211206,293,287,SO46348,181.6785
296,20211206,20211206,20211206,293,287,SO46348,2144.1129
346,20211206,20211206,20211206,293,287,SO46348,1104.9968
232,20211206,20211206,20211206,293,287,SO46348,230.7232
220,20211206,20211206,20211206,293,287,SO46348,60.5595
350,20211206,20211206,20211206,293,287,SO46348,1645.3076
349,20211206,20211206,20211206,293,287,SO46348,1645.3076
345,20211206,20211206,20211206,293,287,SO46348,1657.4951
300,20211206,20211206,20211206,293,287,SO46348,1619.52
344,20211206,20211206,20211206,293,287,SO46348,1104.9968
304,20211206,20211206,20211206,293,287,SO46348,714.7043
212,20211206,20211206,20211206,293,287,SO46348,60.5595
223,20211206,20211206,20211206,293,287,SO46348,41.492
229,20211206,20211206,20211206,293,287,SO46348,144.202
238,20211206,20211206,20211206,675,285,SO46349,758.0759
328,20211206,20211206,20211206,675,285,SO46349,838.9178
340,20211206,20211206,20211206,675,285,SO46349,419.4589
279,20211206,20211206,20211206,675,285,SO46349,178.5808
338,20211206,20211206,20211206,675,285,SO46349,838.9178
342,20211206,20211206,20211206,675,285,SO46349,1258.3767
342,20211206,20211206,20211206,386,285,SO46350,838.9178
315,20211206,20211206,20211206,386,285,SO46350,1749.588
326,20211206,20211206,20211206,386,285,SO46350,419.4589
324,20211206,20211206,20211206,386,285,SO46350,419.4589
315,20211206,20211206,20211206,156,284,SO46351,874.794
319,20211206,20211206,20211206,156,284,SO46351,874.794
324,20211206,20211206,20211206,156,284,SO46351,838.9178
223,20211206,20211206,20211206,156,284,SO46351,10.373
322,20211206,20211206,20211206,156,284,SO46351,838.9178
342,20211206,20211206,20211206,156,284,SO46351,419.4589
232,20211206,20211206,20211206,156,284,SO46351,57.6808
351,20211206,20211206,20211206,498,284,SO46352,1096.8718
344,20211206,20211206,20211206,498,284,SO46352,552.4984
350,20211206,20211206,20211206,498,284,SO46352,1645.3076
346,20211206,20211206,20211206,498,284,SO46352,552.4984
348,20211206,20211206,20211206,453,283,SO46353,1096.8718
232,20211206,20211206,20211206,453,283,SO46353,28.8404
218,20211206,20211206,20211206,453,283,SO46353,17.10
351,20211206,20211206,20211206,453,283,SO46353,548.4359
223,20211206,20211206,20211206,453,283,SO46353,5.1865
349,20211206,20211206,20211206,453,283,SO46353,1645.3076
347,20211206,20211206,20211206,453,283,SO46353,552.4984
336,20211206,20211206,20211206,116,285,SO46354,419.4589
338,20211206,20211206,20211206,647,283,SO46355,419.4589
340,20211206,20211206,20211206,647,283,SO46355,838.9178
326,20211206,20211206,20211206,647,283,SO46355,2097.2945
328,20211206,20211206,20211206,647,283,SO46355,1677.8356
322,20211206,20211206,20211206,647,283,SO46355,838.9178
324,20211206,20211206,20211206,647,283,SO46355,2097.2945
316,20211206,20211206,20211206,647,283,SO46355,1749.588
314,20211206,20211206,20211206,647,283,SO46355,4293.924
310,20211206,20211206,20211206,647,283,SO46355,6440.886
279,20211206,20211206,20211206,647,283,SO46355,178.5808
285,20211206,20211206,20211206,647,283,SO46355,178.5808
253,20211206,20211206,20211206,647,283,SO46355,178.5808
262,20211206,20211206,20211206,647,283,SO46355,183.9382
270,20211206,20211206,20211206,647,283,SO46355,183.9382
272,20211206,20211206,20211206,647,283,SO46355,551.8146
275,20211206,20211206,20211206,647,283,SO46355,713.796
229,20211206,20211206,20211206,647,283,SO46355,86.5212
232,20211206,20211206,20211206,647,283,SO46355,144.202
223,20211206,20211206,20211206,647,283,SO46355,41.492
212,20211206,20211206,20211206,647,283,SO46355,60.5595
215,20211206,20211206,20211206,647,283,SO46355,40.373
336,20211206,20211206,20211206,91,286,SO46356,838.9178
326,20211206,20211206,20211206,91,286,SO46356,419.4589
330,20211206,20211206,20211206,91,286,SO46356,838.9178
315,20211206,20211206,20211206,91,286,SO46356,3499.176
215,20211206,20211206,20211206,91,286,SO46356,20.1865
264,20211206,20211206,20211206,91,286,SO46356,367.8764
232,20211206,20211206,20211206,91,286,SO46356,28.8404
220,20211206,20211206,20211206,91,286,SO46356,60.5595
338,20211206,20211206,20211206,91,286,SO46356,838.9178
311,20211206,20211206,20211206,91,286,SO46356,8587.848
314,20211206,20211206,20211206,91,286,SO46356,2146.962
235,20211206,20211206,20211206,91,286,SO46356,28.8404
332,20211206,20211206,20211206,91,286,SO46356,838.9178
334,20211206,20211206,20211206,91,286,SO46356,1677.8356
320,20211206,20211206,20211206,91,286,SO46356,838.9178
310,20211206,20211206,20211206,91,286,SO46356,8587.848
253,20211206,20211206,20211206,91,286,SO46356,178.5808
223,20211206,20211206,20211206,91,286,SO46356,15.5595
340,20211206,20211206,20211206,91,286,SO46356,838.9178
342,20211206,20211206,20211206,91,286,SO46356,419.4589
324,20211206,20211206,20211206,91,286,SO46356,419.4589
319,20211206,20211206,20211206,91,286,SO46356,3499.176
275,20211206,20211206,20211206,91,286,SO46356,356.898
229,20211206,20211206,20211206,91,286,SO46356,28.8404
328,20211206,20211206,20211206,91,286,SO46356,838.9178
312,20211206,20211206,20211206,91,286,SO46356,8587.848
285,20211206,20211206,20211206,91,286,SO46356,714.3232
272,20211206,20211206,20211206,91,286,SO46356,183.9382
317,20211206,20211206,20211206,91,286,SO46356,1749.588
262,20211206,20211206,20211206,91,286,SO46356,551.8146
270,20211206,20211206,20211206,91,286,SO46356,551.8146
318,20211206,20211206,20211206,91,286,SO46356,2624.382
316,20211206,20211206,20211206,91,286,SO46356,2624.382
322,20211206,20211206,20211206,91,286,SO46356,838.9178
313,20211206,20211206,20211206,91,286,SO46356,4293.924
212,20211206,20211206,20211206,91,286,SO46356,40.373
326,20211206,20211206,20211206,365,287,SO46357,419.4589
342,20211206,20211206,20211206,365,287,SO46357,1258.3767
319,20211206,20211206,20211206,365,287,SO46357,2624.382
332,20211206,20211206,20211206,365,287,SO46357,1677.8356
322,20211206,20211206,20211206,365,287,SO46357,838.9178
223,20211206,20211206,20211206,365,287,SO46357,5.1865
315,20211206,20211206,20211206,365,287,SO46357,1749.588
334,20211206,20211206,20211206,579,283,SO46358,838.9178
320,20211206,20211206,20211206,579,283,SO46358,838.9178
310,20211206,20211206,20211206,579,283,SO46358,4293.924
336,20211206,20211206,20211206,579,283,SO46358,838.9178
262,20211206,20211206,20211206,579,283,SO46358,735.7528
220,20211206,20211206,20211206,579,283,SO46358,60.5595
324,20211206,20211206,20211206,579,283,SO46358,419.4589
314,20211206,20211206,20211206,579,283,SO46358,8587.848
330,20211206,20211206,20211206,579,283,SO46358,419.4589
285,20211206,20211206,20211206,579,283,SO46358,178.5808
212,20211206,20211206,20211206,579,283,SO46358,80.746
215,20211206,20211206,20211206,579,283,SO46358,40.373
264,20211206,20211206,20211206,579,283,SO46358,367.8764
253,20211206,20211206,20211206,579,283,SO46358,357.1616
340,20211206,20211206,20211206,579,283,SO46358,419.4589
316,20211206,20211206,20211206,579,283,SO46358,3499.176
332,20211206,20211206,20211206,579,283,SO46358,838.9178
270,20211206,20211206,20211206,579,283,SO46358,551.8146
338,20211206,20211206,20211206,579,283,SO46358,1258.3767
317,20211206,20211206,20211206,579,283,SO46358,874.794
319,20211206,20211206,20211206,579,283,SO46358,874.794
315,20211206,20211206,20211206,579,283,SO46358,2624.382
272,20211206,20211206,20211206,579,283,SO46358,367.8764
318,20211206,20211206,20211206,579,283,SO46358,874.794
313,20211206,20211206,20211206,579,283,SO46358,8587.848
229,20211206,20211206,20211206,579,283,SO46358,28.8404
322,20211206,20211206,20211206,579,283,SO46358,838.9178
312,20211206,20211206,20211206,579,283,SO46358,6440.886
232,20211206,20211206,20211206,579,283,SO46358,28.8404
275,20211206,20211206,20211206,579,283,SO46358,1070.694
342,20211206,20211206,20211206,579,283,SO46358,838.9178
326,20211206,20211206,20211206,579,283,SO46358,2097.2945
328,20211206,20211206,20211206,579,283,SO46358,1258.3767
311,20211206,20211206,20211206,579,283,SO46358,8587.848
235,20211206,20211206,20211206,579,283,SO46358,57.6808
262,20211206,20211206,20211206,460,288,SO46359,183.9382
232,20211206,20211206,20211206,460,288,SO46359,173.0424
330,20211206,20211206,20211206,460,288,SO46359,838.9178
272,20211206,20211206,20211206,460,288,SO46359,183.9382
328,20211206,20211206,20211206,460,288,SO46359,1677.8356
285,20211206,20211206,20211206,460,288,SO46359,357.1616
223,20211206,20211206,20211206,460,288,SO46359,10.373
229,20211206,20211206,20211206,460,288,SO46359,115.3616
253,20211206,20211206,20211206,460,288,SO46359,178.5808
342,20211206,20211206,20211206,460,288,SO46359,838.9178
215,20211206,20211206,20211206,460,288,SO46359,60.5595
324,20211206,20211206,20211206,460,288,SO46359,838.9178
310,20211206,20211206,20211206,460,288,SO46359,2146.962
275,20211206,20211206,20211206,460,288,SO46359,1070.694
235,20211206,20211206,20211206,460,288,SO46359,86.5212
276,20211206,20211206,20211206,460,288,SO46359,356.898
314,20211206,20211206,20211206,460,288,SO46359,4293.924
220,20211206,20211206,20211206,460,288,SO46359,141.3055
317,20211206,20211206,20211206,460,288,SO46359,5248.764
348,20211206,20211206,20211206,588,284,SO46360,1645.3076
218,20211206,20211206,20211206,588,284,SO46360,34.20
223,20211206,20211206,20211206,588,284,SO46360,10.373
212,20211206,20211206,20211206,588,284,SO46360,40.373
350,20211206,20211206,20211206,588,284,SO46360,1096.8718
232,20211206,20211206,20211206,588,284,SO46360,28.8404
345,20211206,20211206,20211206,588,284,SO46360,1104.9968
349,20211206,20211206,20211206,588,284,SO46360,1096.8718
215,20211206,20211206,20211206,588,284,SO46360,60.5595
344,20211206,20211206,20211206,588,284,SO46360,1104.9968
322,20211206,20211206,20211206,525,285,SO46361,1258.3767
319,20211206,20211206,20211206,525,285,SO46361,1749.588
223,20211206,20211206,20211206,525,285,SO46361,5.1865
342,20211206,20211206,20211206,525,285,SO46361,1258.3767
326,20211206,20211206,20211206,525,285,SO46361,1258.3767
235,20211206,20211206,20211206,187,282,SO46362,115.3616
304,20211206,20211206,20211206,187,282,SO46362,714.7043
215,20211206,20211206,20211206,187,282,SO46362,141.3055
348,20211206,20211206,20211206,187,282,SO46362,1645.3076
350,20211206,20211206,20211206,187,282,SO46362,1645.3076
292,20211206,20211206,20211206,187,282,SO46362,1637.40
351,20211206,20211206,20211206,187,282,SO46362,1645.3076
346,20211206,20211206,20211206,187,282,SO46362,1104.9968
307,20211206,20211206,20211206,187,282,SO46362,722.5949
293,20211206,20211206,20211206,187,282,SO46362,722.5949
345,20211206,20211206,20211206,187,282,SO46362,2209.9935
220,20211206,20211206,20211206,187,282,SO46362,80.746
218,20211206,20211206,20211206,187,282,SO46362,45.60
232,20211206,20211206,20211206,187,282,SO46362,57.6808
223,20211206,20211206,20211206,187,282,SO46362,20.746
300,20211206,20211206,20211206,187,282,SO46362,809.76
314,20211206,20211206,20211206,575,281,SO46363,2146.962
262,20211206,20211206,20211206,575,281,SO46363,367.8764
275,20211206,20211206,20211206,575,281,SO46363,356.898
319,20211206,20211206,20211206,575,281,SO46363,6123.558
334,20211206,20211206,20211206,575,281,SO46363,419.4589
310,20211206,20211206,20211206,575,281,SO46363,6440.886
285,20211206,20211206,20211206,575,281,SO46363,535.7424
253,20211206,20211206,20211206,575,281,SO46363,178.5808
270,20211206,20211206,20211206,575,281,SO46363,183.9382
276,20211206,20211206,20211206,575,281,SO46363,713.796
324,20211206,20211206,20211206,575,281,SO46363,1677.8356
338,20211206,20211206,20211206,575,281,SO46363,419.4589
330,20211206,20211206,20211206,575,281,SO46363,419.4589
322,20211206,20211206,20211206,575,281,SO46363,2097.2945
315,20211206,20211206,20211206,575,281,SO46363,9944.6582
264,20211206,20211206,20211206,575,281,SO46363,735.7528
272,20211206,20211206,20211206,575,281,SO46363,551.8146
344,20211206,20211206,20211206,366,282,SO46364,1104.9968
350,20211206,20211206,20211206,366,282,SO46364,2742.1794
232,20211206,20211206,20211206,366,282,SO46364,259.5636
307,20211206,20211206,20211206,366,282,SO46364,722.5949
296,20211206,20211206,20211206,366,282,SO46364,1429.4086
215,20211206,20211206,20211206,366,282,SO46364,80.746
293,20211206,20211206,20211206,366,282,SO46364,1445.1898
348,20211206,20211206,20211206,366,282,SO46364,1645.3076
351,20211206,20211206,20211206,366,282,SO46364,4387.487
347,20211206,20211206,20211206,366,282,SO46364,1104.9968
218,20211206,20211206,20211206,366,282,SO46364,28.50
304,20211206,20211206,20211206,366,282,SO46364,2858.8172
300,20211206,20211206,20211206,366,282,SO46364,1619.52
346,20211206,20211206,20211206,366,282,SO46364,1657.4951
292,20211206,20211206,20211206,366,282,SO46364,818.70
212,20211206,20211206,20211206,366,282,SO46364,80.746
235,20211206,20211206,20211206,366,282,SO46364,86.5212
220,20211206,20211206,20211206,366,282,SO46364,161.492
349,20211206,20211206,20211206,366,282,SO46364,3839.0511
345,20211206,20211206,20211206,366,282,SO46364,3314.9903
229,20211206,20211206,20211206,366,282,SO46364,57.6808
348,20211206,20211206,20211206,368,285,SO46365,1096.8718
347,20211206,20211206,20211206,368,285,SO46365,552.4984
344,20211206,20211206,20211206,368,285,SO46365,552.4984
219,20211206,20211206,20211206,368,285,SO46365,5.70
351,20211206,20211206,20211206,368,285,SO46365,1096.8718
322,20211206,20211206,20211206,674,282,SO46366,838.9178
232,20211206,20211206,20211206,674,282,SO46366,57.6808
223,20211206,20211206,20211206,674,282,SO46366,20.746
326,20211206,20211206,20211206,674,282,SO46366,838.9178
319,20211206,20211206,20211206,674,282,SO46366,3499.176
342,20211206,20211206,20211206,674,282,SO46366,838.9178
319,20211206,20211206,20211206,222,282,SO46367,874.794
312,20211206,20211206,20211206,222,282,SO46367,2146.962
314,20211206,20211206,20211206,222,282,SO46367,4293.924
320,20211206,20211206,20211206,222,282,SO46367,838.9178
285,20211206,20211206,20211206,222,282,SO46367,178.5808
332,20211206,20211206,20211206,222,282,SO46367,1258.3767
322,20211206,20211206,20211206,222,282,SO46367,1258.3767
342,20211206,20211206,20211206,222,282,SO46367,838.9178
315,20211206,20211206,20211206,222,282,SO46367,874.794
316,20211206,20211206,20211206,222,282,SO46367,874.794
262,20211206,20211206,20211206,222,282,SO46367,367.8764
336,20211206,20211206,20211206,222,282,SO46367,419.4589
340,20211206,20211206,20211206,222,282,SO46367,838.9178
270,20211206,20211206,20211206,222,282,SO46367,183.9382
328,20211206,20211206,20211206,222,282,SO46367,419.4589
313,20211206,20211206,20211206,222,282,SO46367,2146.962
326,20211206,20211206,20211206,222,282,SO46367,419.4589
317,20211206,20211206,20211206,222,282,SO46367,874.794
310,20211206,20211206,20211206,222,282,SO46367,4293.924
318,20211206,20211206,20211206,222,282,SO46367,874.794
262,20211206,20211206,20211206,143,281,SO46368,735.7528
316,20211206,20211206,20211206,143,281,SO46368,874.794
322,20211206,20211206,20211206,143,281,SO46368,419.4589
270,20211206,20211206,20211206,143,281,SO46368,367.8764
312,20211206,20211206,20211206,143,281,SO46368,2146.962
264,20211206,20211206,20211206,143,281,SO46368,183.9382
338,20211206,20211206,20211206,143,281,SO46368,1258.3767
326,20211206,20211206,20211206,143,281,SO46368,838.9178
320,20211206,20211206,20211206,143,281,SO46368,419.4589
275,20211206,20211206,20211206,143,281,SO46368,356.898
311,20211206,20211206,20211206,143,281,SO46368,2146.962
310,20211206,20211206,20211206,143,281,SO46368,2146.962
285,20211206,20211206,20211206,143,281,SO46368,357.1616
318,20211206,20211206,20211206,143,281,SO46368,2624.382
330,20211206,20211206,20211206,143,281,SO46368,419.4589
313,20211206,20211206,20211206,143,281,SO46368,2146.962
317,20211206,20211206,20211206,143,281,SO46368,1749.588
253,20211206,20211206,20211206,143,281,SO46368,357.1616
336,20211206,20211206,20211206,143,281,SO46368,838.9178
315,20211206,20211206,20211206,143,281,SO46368,874.794
342,20211206,20211206,20211206,143,281,SO46368,1258.3767
272,20211206,20211206,20211206,143,281,SO46368,551.8146
334,20211206,20211206,20211206,143,281,SO46368,838.9178
322,20211206,20211206,20211206,126,272,SO46369,419.4589
342,20211206,20211206,20211206,126,272,SO46369,419.4589
319,20211206,20211206,20211206,126,272,SO46369,874.794
326,20211206,20211206,20211206,126,272,SO46369,838.9178
324,20211206,20211206,20211206,126,272,SO46369,419.4589
315,20211206,20211206,20211206,126,272,SO46369,874.794
232,20211206,20211206,20211206,126,272,SO46369,115.3616
348,20211206,20211206,20211206,648,287,SO46370,3290.6153
344,20211206,20211206,20211206,648,287,SO46370,2762.4919
223,20211206,20211206,20211206,648,287,SO46370,15.5595
212,20211206,20211206,20211206,648,287,SO46370,60.5595
349,20211206,20211206,20211206,648,287,SO46370,3290.6153
220,20211206,20211206,20211206,648,287,SO46370,60.5595
347,20211206,20211206,20211206,648,287,SO46370,1104.9968
229,20211206,20211206,20211206,648,287,SO46370,86.5212
307,20211206,20211206,20211206,648,287,SO46370,1445.1898
345,20211206,20211206,20211206,648,287,SO46370,2209.9935
346,20211206,20211206,20211206,648,287,SO46370,1657.4951
350,20211206,20211206,20211206,648,287,SO46370,1096.8718
292,20211206,20211206,20211206,648,287,SO46370,2456.10
235,20211206,20211206,20211206,648,287,SO46370,115.3616
351,20211206,20211206,20211206,648,287,SO46370,2742.1794
232,20211206,20211206,20211206,648,287,SO46370,144.202
215,20211206,20211206,20211206,648,287,SO46370,40.373
232,20211206,20211206,20211206,111,283,SO46371,28.8404
319,20211206,20211206,20211206,111,283,SO46371,874.794
344,20211206,20211206,20211206,169,282,SO46372,3314.9903
293,20211206,20211206,20211206,169,282,SO46372,722.5949
346,20211206,20211206,20211206,169,282,SO46372,1104.9968
307,20211206,20211206,20211206,169,282,SO46372,1445.1898
350,20211206,20211206,20211206,169,282,SO46372,4387.487
348,20211206,20211206,20211206,169,282,SO46372,3839.0511
349,20211206,20211206,20211206,169,282,SO46372,2742.1794
345,20211206,20211206,20211206,169,282,SO46372,2209.9935
218,20211206,20211206,20211206,169,282,SO46372,17.10
296,20211206,20211206,20211206,169,282,SO46372,1429.4086
304,20211206,20211206,20211206,169,282,SO46372,714.7043
351,20211206,20211206,20211206,169,282,SO46372,1096.8718
300,20211206,20211206,20211206,169,282,SO46372,809.76
347,20211206,20211206,20211206,169,282,SO46372,3314.9903
292,20211206,20211206,20211206,169,282,SO46372,1637.40
299,20211206,20211206,20211206,369,285,SO46373,1619.52
307,20211206,20211206,20211206,75,283,SO46374,722.5949
346,20211206,20211206,20211206,75,283,SO46374,1657.4951
345,20211206,20211206,20211206,75,283,SO46374,1104.9968
344,20211206,20211206,20211206,75,283,SO46374,2762.4919
223,20211206,20211206,20211206,75,283,SO46374,41.492
292,20211206,20211206,20211206,75,283,SO46374,818.70
235,20211206,20211206,20211206,75,283,SO46374,57.6808
351,20211206,20211206,20211206,75,283,SO46374,1645.3076
232,20211206,20211206,20211206,75,283,SO46374,57.6808
350,20211206,20211206,20211206,75,283,SO46374,1096.8718
220,20211206,20211206,20211206,75,283,SO46374,121.119
304,20211206,20211206,20211206,75,283,SO46374,714.7043
229,20211206,20211206,20211206,75,283,SO46374,86.5212
300,20211206,20211206,20211206,75,283,SO46374,809.76
212,20211206,20211206,20211206,75,283,SO46374,40.373
275,20211206,20211206,20211206,330,282,SO46375,356.898
326,20211206,20211206,20211206,503,281,SO46376,419.4589
275,20211206,20211206,20211206,503,281,SO46376,356.898
319,20211206,20211206,20211206,3,283,SO46377,2624.382
212,20211206,20211206,20211206,3,283,SO46377,20.1865
334,20211206,20211206,20211206,3,283,SO46377,838.9178
229,20211206,20211206,20211206,3,283,SO46377,28.8404
262,20211206,20211206,20211206,3,283,SO46377,367.8764
338,20211206,20211206,20211206,3,283,SO46377,838.9178
223,20211206,20211206,20211206,3,283,SO46377,31.119
215,20211206,20211206,20211206,3,283,SO46377,141.3055
232,20211206,20211206,20211206,3,283,SO46377,173.0424
220,20211206,20211206,20211206,3,283,SO46377,40.373
330,20211206,20211206,20211206,3,283,SO46377,838.9178
